video_id,cosine_distance
343,0.807766244
352,0.807766244
358,0.807766244
387,0.807766244
391,0.807766244
438,0.807766244
487,0.807766244
498,0.807766244
503,0.807766244
534,0.807766244
556,0.807766244
578,0.807766244
582,0.807766244
586,0.807766244
591,0.807766244
628,0.807766244
634,0.807766244
669,0.807766244
677,0.807766244
690,0.807766244
692,0.807766244
699,0.807766244
730,0.807766244
744,0.807766244
754,0.807766244
777,0.807766244
779,0.807766244
783,0.807766244
796,0.807766244
810,0.807766244
813,0.807766244
822,0.807766244
824,0.807766244
834,0.807766244
856,0.807766244
884,0.807766244
892,0.807766244
911,0.807766244
947,0.807766244
958,0.807766244
981,0.807766244
1045,0.807766244
1046,0.807766244
1073,0.807766244
1092,0.807766244
1124,0.807766244
1146,0.807766244
1148,0.807766244
1171,0.807766244
1220,0.807766244
1344,0.807766244
1351,0.807766244
1465,0.807766244
1467,0.807766244
1480,0.807766244
1487,0.807766244
1489,0.807766244
1502,0.807766244
1523,0.807766244
1541,0.807766244
1560,0.807766244
1582,0.807766244
1585,0.807766244
1641,0.807766244
1671,0.807766244
1707,0.807766244
1723,0.807766244
1738,0.807766244
1768,0.807766244
1812,0.807766244
1816,0.807766244
1817,0.807766244
1823,0.807766244
1857,0.807766244
1871,0.807766244
1976,0.807766244
1992,0.807766244
2033,0.807766244
2066,0.807766244
2069,0.807766244
2077,0.807766244
2084,0.807766244
2098,0.807766244
2114,0.807766244
2125,0.807766244
2137,0.807766244
2156,0.807766244
2157,0.807766244
2158,0.807766244
2165,0.807766244
2177,0.807766244
2179,0.807766244
20,0.807381776
156,0.807381776
166,0.807381776
171,0.807381776
263,0.807381776
265,0.807381776
333,0.807381776
346,0.807381776
363,0.807381776
425,0.807381776
426,0.807381776
473,0.807381776
536,0.807381776
587,0.807381776
600,0.807381776
601,0.807381776
647,0.807381776
665,0.807381776
668,0.807381776
715,0.807381776
719,0.807381776
728,0.807381776
753,0.807381776
819,0.807381776
833,0.807381776
957,0.807381776
1050,0.807381776
1224,0.807381776
1315,0.807381776
1322,0.807381776
1374,0.807381776
1417,0.807381776
1418,0.807381776
1457,0.807381776
1495,0.807381776
1545,0.807381776
1565,0.807381776
1576,0.807381776
1587,0.807381776
