,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
24,-471.57088345477325,38.52891648734077,66.64159762243932,161.76063666485675,25.311825975290088,52.262031322154634,11.723758141256477,0.43270639053124665,249.60216260838266,-181.9166651830772,-30.43284116874175,-48.22268410728438,52.58906454102408,28.82447914239509,30.025467960726715,36.49738567030571,16.92145880192093
25,-525.9285131624193,4.320501957176701,76.4520037864397,193.44549701432115,30.591531622621527,59.44233861242734,17.20249767353384,-13.856046929569024,289.47210734137354,-199.00881497748142,-16.80464803902823,-55.293039179870256,57.676503937909665,34.61938568046809,49.87388620981396,44.64411675716204,9.892891626054789
26,-178.13438270359893,-0.5383220511834246,68.19978204465437,133.16411038515272,21.132183975913545,37.104048565901806,23.897015081912848,-39.61688127711766,105.54251914059938,-113.63271581527576,-10.853533568180328,13.660361811847515,56.02355673315412,25.732965811294488,70.98514702724033,23.894973899131855,-18.337573102239237
27,-386.58322196773446,-48.733712902714636,49.666539080457426,124.44155391198098,-2.025298495549104,22.191358647803597,4.246840466801425,-101.58861786189043,151.10428631091946,-83.08259620010172,-67.2600070837621,-40.8954831677663,47.368432415528005,5.037523017113125,61.984550898389884,2.8947360083215368,68.79023252782878
28,-372.33532266868735,11.173053475356648,78.61965674952819,197.3458248799354,21.66951673131774,45.863571307577935,21.586062544014933,139.93283144597845,77.34067747960738,-142.71706031588644,-13.184539537816777,-48.69538009193832,49.75523320615513,11.197317691588516,142.2199918579706,38.140154487050125,6.432941750252503
29,-443.51117236515313,15.102886428276742,83.42399822198398,168.52207939499928,17.244966513536404,48.14669179528084,-15.911370269917532,-40.52211617070615,104.2170385278315,-376.12992699573806,-18.145079207435113,-56.46865451184215,54.93218304942548,13.24603041412368,74.3275883982597,37.44788757121867,38.204618600933586
30,-656.7257938660707,-0.8112459410059379,104.00476042727604,225.79313745667417,8.976551861297972,64.05224206869319,18.08290167753181,-89.81960873964324,86.11388674000334,-189.24829475168477,-9.609916396043962,-68.2485646395384,77.42522313100113,27.99330372041814,96.24207210573704,47.805760827098055,37.41917243695525
31,-428.127110898386,47.73085419077113,77.0716321781535,204.04447812886207,27.159241414908962,49.474110780777345,21.731124529440546,-73.254020021504,280.1824783766056,-140.6841155687909,27.42569139181751,-48.15170048555857,39.19861701426898,19.41061472949354,104.29019024856134,57.50037186688563,-3.802680078963371
32,-636.5077454040006,12.994179436422238,102.86494192692807,233.63654989641842,15.098139998737507,65.20520297302961,18.293743803193205,-73.12388600802407,67.41934645837492,-194.19231865725712,26.819177426814136,-59.57730580822678,67.20158666088916,27.46157132859842,95.86299824873696,47.3761350499744,38.17486166422356
33,-503.67802445314504,0.8735475886908668,113.91665161832891,357.7908663188127,37.40488081788927,83.47854555357846,37.22515802446328,-66.47896706285788,164.04811391997333,-217.370279720078,-29.669342086678203,-86.39200350083601,165.2816205813725,51.736262269580656,101.24340366922222,75.82562401660881,24.322297760914765
34,-145.52486202319486,-3.008021581212049,32.29722692970457,72.88468876813093,9.232669230838624,177.7781358836163,8.141710410937243,-19.757227049269957,52.63509326242824,-54.37590230410062,-5.843763290221949,-1.6264830038269558,31.107297463051495,8.803263653287868,30.07870076262205,12.519214370301949,-6.270617821723483
