,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
455,257.9506403084721,338.5710630619795,-612.0111140004101,-404.1559120449683,-28.89710015527323,336.42185003040464,-234.0078718259332,775.4072566729626,-51.393144898635434,714.9578188596734,182.28669843744538,-587.5154471008308,-267.119467347795,-591.6353197863331,-207.44146206658988
456,232.11664434246575,319.09169780226074,-563.5912274962031,-387.80990634728045,8.82101003126916,305.1216201604318,-195.08130437157718,704.3711756571727,-37.28719526283096,646.3056925645852,166.1167124318711,-538.3065373808329,-237.01899651123043,-543.7581888076619,-186.91510744028085
457,401.3849082197958,531.6489711162029,-983.0517674417972,-648.968121803742,-67.81201564961704,556.1388552526654,-662.3150997746742,1280.9330814984328,-77.86018626623982,1157.1951848712963,323.562101920934,-934.6143034380315,-395.1699358212328,-1115.115221912846,-350.68699725448465
458,213.42882084212,229.63556590199616,-525.1566085628273,-364.4001473446151,-13.597645696009442,280.5874726873135,-333.40830711266904,638.5914702800665,174.04464850052312,588.9424302782486,146.24057329540116,-543.6707517295009,-208.15159872244425,-479.36367787360746,-167.13453328452982
459,265.2299038542026,219.47468359118915,-560.2443770948303,-469.3636946109702,-48.488135179345385,270.7673053992021,-388.09464387477726,637.2397618162747,-78.05639694066961,631.0574958489332,137.8715929074468,-529.2587427426155,-320.5182950859598,-577.4655602158425,-227.56010548648072
460,465.28491253837586,383.11735912900866,-735.0486127692626,-500.3067427009872,-49.81022539947718,391.530443042284,-466.30986011890104,908.3423380690599,-47.860730603958956,847.47043365249,214.89518350373666,-681.1751393760956,-313.9694127345695,-705.192433486236,-242.2643515195219
461,375.94506939769235,505.2309773065864,-936.2809106141788,-625.4887334009741,-70.41758991522477,530.177004183388,-628.0322095919549,1253.169501695546,-81.88739986394526,1105.7438266216707,309.5396097182314,-870.9632802491338,-368.7085566268746,-1060.338572278896,-330.29002655730784
462,453.8212061197519,598.0439828987894,-1142.8442337304566,-908.7574387095639,-69.26382573132318,639.1984216385688,-782.9628900036961,1450.6910375105597,-89.68273170529598,1323.8976004789101,339.15360397306773,-1125.4946388275143,-486.19340137870034,-1107.3671202186506,-393.7287429355773
463,252.84288837704878,347.85438019290694,-691.1200033917931,-460.395083689062,-54.76847585510253,374.61839012382177,-437.0001193635723,1009.4806958914254,-45.379530768024395,791.2308184231332,209.36660699863987,-650.5662623018796,-258.0857244782508,-684.0998890662812,-212.83486636667416
464,219.40326592051164,320.61715144393827,-630.915643469712,-439.4194571579158,-43.364034685094026,339.3732224040984,-413.24734462182954,796.1222339216398,-48.97485814734286,927.4763044291733,179.75800419762567,-581.1384692612081,-257.66185737540553,-628.3980234106131,-223.9855659746491
465,242.09828719339146,311.5384936346202,-575.1522720421394,-398.1938281733995,-25.073292331782607,314.7474460162317,-171.4381454867482,726.1614063183163,-40.13579985532688,667.6091460644902,169.83925006202054,-552.0904160956748,-245.9578465216749,-559.080125601583,-195.3634210764472
466,155.79354672984576,204.62828011806894,-375.035915897207,-270.3672313099669,-25.811546915975473,204.49472187754515,-263.7642816228379,497.6987050492671,-32.42828784365172,459.082797235373,112.97940410404283,-597.4772171040389,-171.61295457250117,-381.6435146382615,-142.9861573064997
467,359.48763599243756,520.5123463325323,-880.5999875799184,-591.7184449297602,-62.80933145080983,497.666088346977,-596.6471733421313,1154.4227053122188,-81.76946437432704,1042.7843278335433,286.6801368563482,-817.3127562639781,-353.22418666245693,-1014.8119876167954,-317.68679542069833
468,392.45600127070924,457.8852189683257,-1117.5911059292853,-665.8848755476845,-44.28562606105414,501.6015700236557,-616.1007195416311,1173.303383108942,-76.1303779181383,1082.014435381758,257.50016380992815,-916.9401903757216,-409.1196875852536,-931.8490399943073,-330.3215315437593
469,468.45673891713096,625.9106728264152,-1172.6211547504645,-937.862201193106,-71.87668640883795,659.7934399629704,-801.8169433760132,1503.6918826646483,-93.43403849003039,1361.4905020465756,357.75616088651856,-1156.1187677939229,-496.8509309912074,-1196.8835127707182,-406.15347309401506
470,417.05866140165443,508.7936040394411,-1180.146290710115,-687.8451944841864,-47.21391416675508,546.5611903562083,-656.8341022601961,1274.6399754015652,-76.3500827527465,1161.6638493294113,287.7990231446097,-973.8951159870588,-414.6595513241095,-1014.5795008190204,-346.93586825371324
471,419.1273019502981,511.76660523141584,-1185.7074461250152,-692.4233926816469,-47.13455976300185,549.57877244404,-660.0458095171966,1281.2030215632926,-75.13605941930857,1167.3504873682632,289.46130966388074,-981.2219208005533,-416.5717859394751,-1020.4421775979804,-348.70714177967966
472,335.00277895414786,410.8348629076112,-860.785002707158,-568.2081661652157,-62.00609499004117,471.90464227975747,-589.1501312942936,1074.2285447818465,-72.36000773895019,1006.1779863856506,240.43590762002998,-788.057034207178,-349.08896231763833,-687.1584814443601,-296.78576539853793
473,250.92491207488854,342.32322517676863,-692.6395579700396,-450.4466233372342,-49.33346954167795,370.77946102466706,-434.24352630531513,996.745413062897,-38.438938596592955,783.3340260959842,203.56431257699793,-675.5518214620765,-263.5552672523419,-662.1111501943866,-209.30427813527075
474,271.0236427890355,298.60034549484476,-594.8754095177752,-414.1185645290618,102.26090460156111,384.8922269980319,-381.47567292489794,735.8463019405789,-35.09975352696338,728.4386281838729,198.66221405015241,-578.4631533313005,-247.22814043562423,-584.9842898935624,-196.86910573225595
475,429.94674855609435,484.8001885313241,-1144.1870180327141,-668.702102015055,-44.24898415975985,520.4276531249676,-626.718391813847,1215.4502384319997,-70.01170125152564,1115.7295174859346,269.4391519100415,-940.1504442440361,-406.8277689907184,-947.3827757056449,-331.06956081705465
476,414.88862705767497,506.3717945860299,-1174.593319000466,-686.6338718961902,-46.90850628934162,543.637500676386,-653.129884688073,1268.3851445564937,-75.3209896018719,1155.5659507332139,286.25512421412145,-973.2429370759719,-411.9448801079585,-1009.3589623850665,-345.2968428240471
477,267.2117174688146,339.9278886922618,-660.8436597879183,-347.015526631506,-46.92934010415296,359.87890458080284,-458.0511742661008,835.2715874986892,-95.15920961270717,783.4914094176734,198.695744178374,-615.2057540648357,-305.59385877278794,-676.4328486031596,-231.9480874202915
478,372.5450592481135,486.84339976539655,-943.9181150225381,-577.258340940395,-43.589585579764766,513.7441159779528,-622.1537745808976,1170.170435610006,-35.30707345688518,1073.982530364582,283.9132761646319,-986.241490539633,-403.6137219161664,-973.9811577675746,-322.12002473046323
479,295.07724397688764,353.3372656252173,-759.555375682308,-450.75966200923693,-57.17174334690733,412.5778420662319,-521.0162618897566,942.5889358899527,-72.68879540734207,891.8403962995104,209.0850746526051,-680.9623209765847,-311.12813093149487,-583.981951154086,-262.18902093323214
480,284.05811089138723,487.15588578326253,-701.6439208248512,-525.7826209604988,-44.06910304794694,389.005263409061,-443.7461616291939,914.8020801769778,-29.61703929135008,812.2610539995761,247.53795254232,-686.4580408454291,-290.01626657150433,-607.6891035015803,-239.23845068876994
481,256.3834249058633,317.53484908467954,-589.8510064037761,-396.74965538290195,5.1330892381765185,301.50617543982446,-385.4681259399926,735.9076777510819,-33.34746590781157,833.8579628711598,184.7533808963054,-595.5053308345493,-261.3365866875172,-548.0988492418868,-201.59365479855796
482,429.8565729679999,486.7912892830717,-1147.89289725272,-667.8579503045713,-43.85213397234236,521.4005473937655,-626.8315189638123,1217.4288491386749,-69.24641506706455,1116.8757160946247,270.3955840268497,-940.1827131752542,-405.6239422117081,-947.1479681268138,-330.6659001310458
483,270.3960943402423,318.9290839813525,-708.6473894893509,-437.749172301049,-30.82477448783935,382.5854687863206,-487.63972444403873,896.7320076600612,-64.11316543769904,827.4725859297491,191.96981261116585,-632.3801256411779,-287.25337602007073,-535.8659524015685,-248.8103588483846
484,399.47115273514936,532.6675267484688,-985.7657112762417,-648.5582219171446,-68.1478216202688,557.4085519718845,-664.3574359374277,1284.0428564973813,-79.04979949748895,1161.0909750713558,324.13201642777113,-936.7918106235671,-397.38307365448816,-1117.4299150706856,-351.8687384635506
485,469.97390908603154,629.1328017341949,-1175.036703387912,-940.6329305897565,-71.8888609122977,661.43498914291,-803.446537310215,1504.8336161643115,-93.20079810274032,1364.5924625325342,359.43802637777037,-1158.8482845250935,-498.29845808560776,-1198.0364083001705,-407.486095233328
486,451.75991315525135,593.6868871295995,-1136.974170626592,-907.7078343181444,-69.53149267203975,635.3831512063938,-779.5179633866614,1442.4632031350905,-90.76637489109254,1317.3239352861622,336.86241104359306,-1117.9538479869195,-485.30800195739045,-1101.7354034976033,-392.5595279709798
487,385.0526653671784,503.1549533822749,-979.0742888349586,-631.0998928775812,-43.07792225030493,531.9789863146768,-647.6196560762976,1207.7114776627814,-36.18283761272174,1109.6766288855113,288.586558873561,-1032.430575614297,-424.0098692140733,-982.6687309424692,-331.5668555028332
488,314.53044707952546,379.6158023893986,-812.13870584517,-491.4996652413482,-56.2184023801729,440.8176864556286,-551.9245559031061,1003.6019533260204,-61.71206575704506,945.452893008187,223.82302850574703,-750.7569006043084,-329.75816707814636,-641.302280914454,-278.95573171824094
489,284.2749060780278,245.3607347427348,-612.050651006425,-502.51633498085164,-53.48388410098288,296.3750487630882,-417.98261648009816,698.143993081777,-82.0916181618846,696.3561758375362,151.0527503596989,-573.4937556084416,-348.2719954899685,-622.6529433860806,-246.00916929349165
490,451.9205800276443,393.7368157702441,-759.8525568304286,-519.0660818468344,-23.453803149784694,410.971700272973,-482.3888418814396,941.4639537893702,-49.96347787921864,892.9685877183779,226.44247916704805,-708.2315576870116,-330.17023899528454,-730.177426698822,-253.51364299579194
491,444.1380465712878,574.7729415075133,-1109.4532946209408,-913.6306329107606,-68.80077587739464,614.5393923214358,-761.504376034995,1398.8795796904813,-94.14459695221453,1281.6891649050385,327.2542557035199,-1098.4198904065345,-492.26628433974724,-1113.9995094462238,-389.92573404871905
492,368.83067289110147,289.12323082682445,-533.2054613776922,-372.93695199160146,-30.986284477701588,300.95578372439206,-360.73015327548563,690.1867393845336,-35.786323248545074,598.220737106583,173.1978834026344,-513.7633848321268,-198.21570614119875,-567.8187881219973,-175.337442748338
493,348.0860429816327,449.06936137733663,-888.1303807387603,-520.4413239899386,-38.23670277515765,476.32610967654807,-583.391100482347,1084.7243057284454,-36.11846213359289,1002.7793032175191,258.9757273650068,-932.4157397061468,-388.1821890314543,-886.1668442921842,-299.237701433959
494,378.7863989059713,265.3526887094253,-495.7927344069489,-349.238964053198,-24.904977655613237,275.36965634089336,-329.84267533656276,630.5192110365207,-29.38901109784051,551.8245238766218,155.48540920573964,-479.18985403604614,-188.33101414901182,-499.00587731594857,-158.29132935847932
495,399.47115273514936,532.6675267484688,-985.7657112762417,-648.5582219171446,-68.1478216202688,557.4085519718845,-664.3574359374277,1284.0428564973813,-79.04979949748895,1161.0909750713558,324.13201642777113,-936.7918106235671,-397.38307365448816,-1117.4299150706856,-351.8687384635506
496,251.14203178078344,341.6166260876727,-696.3179315774486,-450.8758633836913,-48.79200021240515,370.3441916123839,-433.8820413249879,995.9879933365438,-38.16623063149508,782.9099413576115,202.636559010019,-676.5411359689266,-263.9319500470427,-659.3368981228376,-209.05687716240857
497,456.39659456784244,623.1286388353262,-1142.8246113719997,-928.7644822752894,-68.51561979978239,641.876040654085,-775.9243552018862,1461.7019036399681,-83.81336158780447,1323.0982732424197,352.3924332012453,-1135.2944357497545,-486.9210324692363,-1124.7542891594317,-393.3653931815809
498,279.7595775786062,284.0092364397265,-681.5168917654751,-577.5916682142089,-52.96878590395542,338.5625476088236,-471.9190157699116,790.1250471531692,-88.9261402741304,775.0662034854179,172.75273889873102,-651.2760162493288,-377.0033543437918,-696.89545662739,-271.26853465724497
499,372.5450592481135,486.84339976539655,-943.9181150225381,-577.258340940395,-43.589585579764766,513.7441159779528,-622.1537745808976,1170.170435610006,-35.30707345688518,1073.982530364582,283.9132761646319,-986.241490539633,-403.6137219161664,-973.9811577675746,-322.12002473046323
500,430.656758257874,486.83909083508155,-1145.0824574669007,-667.5579282595585,-43.86645643927724,521.3240801712893,-626.9683558505837,1218.0834356899811,-69.17115752624503,1120.2187801097123,270.51726965612164,-941.8837349374179,-405.76933750635044,-947.1976950198357,-330.6929530324616
501,241.26284902854633,312.0169675982116,-572.6193406133806,-398.657608718433,-25.31244366473795,313.6658404173217,-169.4352167864027,724.2158043377958,-40.18631950468243,665.1763917054802,170.06187488231845,-548.2370797894022,-244.5379219133139,-554.5238868518563,-194.5381720251358
502,408.3812207500007,535.6734730260625,-1032.702438724793,-674.204186431944,-69.06099987463021,563.1742785031926,-671.0602821132532,1303.2719762419515,-87.12802120901983,1177.7402117104255,324.2802594135631,-934.1085496859522,-400.61907473013247,-1125.7805437388877,-357.4339657295694
503,469.97390908603154,629.1328017341949,-1175.036703387912,-940.6329305897565,-71.8888609122977,661.43498914291,-803.446537310215,1504.8336161643115,-93.20079810274032,1364.5924625325342,359.43802637777037,-1158.8482845250935,-498.29845808560776,-1198.0364083001705,-407.486095233328
504,474.6913265019882,422.9924073165027,-852.0455776371306,-557.7270611366375,-52.77066864722224,436.02302569382914,-519.8387098789595,1014.2022456776249,-55.02878135751467,949.4949252163605,235.68442719510657,-764.4915999479035,-353.0860140655877,-786.0964646666938,-273.30833596899777
505,418.8534408928083,564.5071302747034,-1067.4223436095926,-875.6125415891302,-61.45139986454135,594.3445605128118,-727.0549727351421,1355.7064853263735,-82.77794257328979,1242.2905288811103,316.60659068429493,-1056.2635818318338,-432.97819017943044,-1071.3654394162488,-355.9890209372944
