,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
2037,-120.2432509900136,-9.416652606809272,94.28475926206421,-2.3922624832727313,-25.01596098515067,28.95465121439258,12.111664678699094,38.93083552267548,21.540632526493276,-13.143161733309059,-30.83019267618744,16.0819349169065,7.385665696771721,4.758116432250161,35.00226593625987,12.799128452923924,-4.153896983962982
2038,-91.92267757968054,81.60077958708855,-101.20559874756293,-8.900927826373346,-23.243007787065853,35.82909021663308,16.067180222086723,10.944076516302353,-36.59458915731002,-33.610742791003474,-15.95307989104029,-23.8432927021312,-28.25330382562914,2.3230694998131085,17.987223330677143,1.8644204017252406,13.465400012625064
2039,-94.5741964683299,82.90045137761811,-100.83783191033558,-8.155261533672489,-23.571497548827445,35.455664847835514,15.58961311525302,11.781718775662283,-37.353338433237944,-34.058749018301256,-16.899175238383155,-24.20651966780303,-27.588554398262584,2.2110290997249145,17.254201854753948,2.6327724052701154,13.530625126827509
2040,-115.94790875503227,1.5982839823419466,116.51026432709254,-25.570536548626,-27.12445261586219,33.47083094591228,16.541378462822784,-58.79149608119216,-44.96515325143273,-56.58145303611542,-34.57738484350028,-67.72977924140642,-115.01530135766421,-8.997741199428038,20.00279639399415,-5.005723098302342,-33.623655329667045
2041,-115.3711559471811,-0.20948123163972618,115.01646342340428,-21.801704638971835,-27.20808850858737,33.155686416708164,15.182954660864223,-58.47669319355082,-44.44843616595324,-52.930153284076326,-34.418956991676644,-67.73993171987158,-114.21707545736129,-9.723758476781999,19.49135202726044,-4.286387952713019,-33.603837282648136
2042,-132.42615887577531,-15.851374500664061,105.01183601086815,8.987783453781873,-26.210691639953144,27.64778055633552,20.028431289580116,47.35200477718226,18.587421865605698,-17.987551779433787,-39.97740216718811,-17.123454795681493,13.532746346213806,3.4309018291364235,38.852984554209606,13.825738641181433,-7.858407630965759
2043,-115.1041561256207,165.52990006293314,124.35380396636667,-25.09357338034769,-30.332947216370442,32.15009010894467,7.862928232757391,41.37093011814241,-103.56897908950447,-45.69434377184653,-29.555640220342585,-33.99353044984358,-29.51321004558647,8.973488931485148,-5.415983825259504,3.289615854448934,-13.045260771314524
2044,-49.573395764199695,52.596294828386185,-118.48344762699294,-5.062766861592879,-9.716164406395404,20.597010604965355,16.966958657774132,6.876160501514677,-53.82460934583004,-55.488611783601186,-19.757391685985443,-18.799731972713122,-33.192029483857674,-3.5050025401444485,13.516383508956627,-4.705684379292326,-26.702935137828295
2045,-134.37768396069254,-16.3567433591627,106.36495752262856,8.385138409071695,-26.537929519090664,28.13493408150311,20.5019167840759,46.00216197158354,13.406388133312367,-18.66748755779801,-40.3433516068592,-18.12528145792741,11.324011981168704,3.2734348575747267,38.92058582923925,13.760225563607573,-8.614632243504984
2046,-71.76999511336844,99.84838466699541,95.31106115186097,-198.49339290185407,-22.52094222019248,39.103160234407056,35.467062952105515,4.645500848337315,-41.43087572413187,-38.58312286899993,-4.9574633783263415,-45.04645760095957,-38.84638011246464,13.838290908168851,30.976357803802447,-30.2386653712284,-2.355190388197645
2047,32.25718032511285,88.64044376568866,95.84180802249065,-24.861695896057682,-10.51985056935264,77.50176974236003,24.74867704134064,-0.2111136659065961,-61.283084827377586,-19.464252493357662,17.807370690405943,-11.284533136158846,-59.75091941806094,10.985263752715156,27.41371479848994,-28.74521594997976,-16.46994652885623
