,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
26,-872.6930325330878,-233.54079061865437,100.17712672716527,-457.1334622402858,560.8295310639481,201.33376614458595,-78.21023749470099,199.23303587714028,-99.09119026298801,-156.22658408560255,403.51428945301814,184.012810750865,-274.93169813164104,-4.945112091049939,-91.09580083727668,-93.84004734608703
27,-761.6162050183607,-46.48223822494747,80.62457753290502,-388.6297951288682,575.6809021208701,185.20160487665257,-51.07813481825722,328.6378984893409,-72.2634475658756,-103.73612448361847,363.74658800491045,142.08881508136795,-239.53060707109998,12.902151207233388,-115.01904344230512,-104.2457189220422
28,-554.070613657327,-46.92683137420289,58.62563498951587,-255.98365196165955,348.63250225770395,110.19436146973484,-43.973702311537934,126.95499243703102,-54.53995808392181,-100.06291266006347,246.49981331197262,87.64638117128086,-168.6982810062197,207.08012184783476,-44.31038648265966,-76.93614588818662
29,-900.4790898538052,-267.19786218484836,101.24727621327808,-477.4068956626614,611.6304686921061,205.45016221652864,-80.3204000376448,204.00191233915456,-103.85152375018087,-163.4871209995887,417.57614508628893,177.7518596424112,-286.6945340337674,-1.7920653770031092,-95.0468125514206,-108.45556535845662
30,-629.6552193228072,-50.478038623223675,35.15568130656715,-292.5282486712791,406.59447373249554,130.79168169192937,-49.70987589766885,181.35719699509798,-66.5665782161735,-112.58782065565866,283.7569533938544,105.78390211332889,-191.96345821673452,208.10357275793646,-55.25154793863896,-89.96088109862748
31,-488.06957526880194,-47.819482271131925,72.19953688674656,-294.94747450233046,410.60607373621775,144.22690693320953,-42.95099087833869,130.21055315009374,-81.14073887544495,-121.15742296795871,310.727741703761,74.70263392337664,-215.562011749775,-14.857355587832982,-76.40640108527717,-104.07488813640109
32,-619.0417811555526,-109.5715802307151,48.59634918991447,-291.3185373809185,402.0847757531066,130.72932953474862,-49.15668669823352,130.66127407692085,-62.79230870809016,-100.81717820276968,445.22308561373274,119.72485754383793,-194.1104922975584,27.216886175882887,-79.08236131106109,-72.73289830476222
33,-976.1084686294236,-56.086568781625004,97.29889997387492,-383.59420850133324,586.1808954248584,242.5759500743046,-64.24202147785745,208.9939477354035,-108.5661627536848,-165.88499475590535,476.92524667187723,83.74749577888058,-338.4294604844757,17.552000221065246,-133.1666659674826,-182.38358278797904
34,-386.8627862456427,-32.49721991614338,43.13864847006709,-192.7783637802988,275.32664675469584,72.48457017185974,-37.270627388563035,80.26359802674445,-63.20218975953714,-88.78337514745952,162.25888436004723,-169.88794897083199,-126.68435350860074,0.40314765534535363,-27.26753307341177,-54.936921304146715
35,-594.6298322203221,-41.48353116862209,58.35267001825338,-279.55978121156676,234.6992826598862,136.23798974900996,-37.23573236111655,147.0653905212699,-63.93032243669004,-95.28843027681839,272.6343959598493,123.53608005487914,-179.99501916581855,9.33231748103461,-90.37976348708963,-97.91839898915488
36,-603.8390046295387,-42.609163007188805,61.94240680969428,-368.8476403040787,369.0200368171231,143.31234128114338,133.21670169537896,161.44753528334712,-58.06547154116736,-95.81604275193672,299.2011657514727,104.96216502039319,-180.141120485394,21.339220680011298,-88.88471402687684,-102.12640320068704
37,-798.6097161626136,-84.08307757006051,78.39399355821382,-530.5685709426018,533.2186203305665,192.27621951721622,-32.01723701300125,158.215811939888,-96.58881692864647,-129.43493299987804,410.71624947585815,90.96583828452886,-236.4600765422705,29.44829394829368,-109.5815798362847,-126.61263721322598
38,-896.6901364365239,-266.97170694836336,100.51167349616846,-477.7444885896447,611.3252397530471,204.40562249308576,-80.12106501135919,206.25743500838476,-103.11872631201828,-162.19538067361663,415.38882900326865,178.92916032996402,-284.9587076960032,-1.8713926631972113,-94.95577484228569,-106.89320032689218
39,-796.7487116709896,-229.67162118876772,93.07852015717175,-419.57234041255816,541.6184009875071,218.39124720344293,-76.43663307219076,179.019000160791,-93.15055131825805,-148.36470193758385,367.54195024527485,168.9867381535509,-251.36525817581125,-6.294605706129008,-76.15426253855463,-79.46358033142907
40,-697.7036551685503,-67.48898915381861,71.65709266116235,-483.6771078150597,468.13048568902894,171.79274749438295,-24.5276193342545,137.0569627551905,-86.5548923289884,-113.43921594174697,332.39353108485136,72.3444968425359,-204.61503951188303,23.360150952940614,-95.54309111280152,-112.81759045834669
41,-918.6219972746875,-238.36357027515416,101.23591178525945,-484.81718239613497,637.7938948123506,214.00676241859222,-81.84075930677433,235.6226670075814,-101.58991163022328,-159.28938786895813,426.4973519258456,188.88657288222348,-289.06604110236356,-3.613159760761965,-100.12228557689858,-96.01906035239472
42,-1047.924218719981,-96.1228988739169,106.94766273432863,-425.6182414148226,666.8537598956301,260.4052238335315,-72.88986155611484,225.72602082605064,-116.65724870809083,-180.49559562701174,511.69724194991795,102.9823696168281,-357.7294060059798,15.218987350332839,-136.7854993646085,-181.60518817796205
43,-839.7225169238034,-52.892906277264565,66.4646608074083,-456.1334789994011,635.9588060190152,205.90817883649024,-49.54287620228664,327.8845918596119,-79.30941974231014,-110.20857699356246,395.7902847257685,142.946822359489,-261.79287781293567,17.354600033770655,-135.5623996713254,-110.77336012741907
44,-519.7039025738767,-39.51971055791955,54.82441433534191,-298.1533609966158,339.28616745339787,125.34427931261493,179.11144996767004,138.9680363670011,-50.0328857924461,-82.42226201935435,258.61874194532567,90.02988728972477,-150.28971235474273,17.033572449298234,-80.69420060296927,-86.11167863655183
45,-368.89142721665144,-44.9422910156152,38.78156668515059,-262.2580773352873,328.01538378400187,122.0185416887339,-30.621259488564508,117.26836668809601,-30.097830513784128,-101.4060325816254,237.30333924214364,99.115217600266,-153.11764553624,27.51500303079817,-59.63220491171123,-95.89155346467108
46,-407.62504368147273,-53.91166187201396,43.5227752724394,-297.99111195309877,373.2904736055717,136.67266509518237,-38.82640408950599,132.56816097689676,-76.20581510268072,-116.56656735250473,267.9685491008624,104.77464214088016,-177.22038754153508,21.43898347751606,-66.66990838707758,-101.76136097927068
47,-1007.8003951938008,-10.9548755376925,90.20813015307499,-564.5671070384658,698.55319447086,214.0723322767937,-108.8399108561896,219.055600804465,-110.00766320776555,-191.06225079655275,448.8144002386104,212.60480678664382,-331.689028487639,-31.239888926485907,-124.88997699674637,-138.65594931402737
48,-640.6361297059242,-50.639039161901046,36.286141649237706,-294.36764205221345,411.5545464429531,132.95166551548422,-50.23886949077366,182.8390318222999,-67.27661179870088,-113.68521345774968,288.09895906477664,105.35212650218506,-195.22666324778166,207.92508448333763,-56.54623056359127,-91.52793423414313
49,-354.4298702539468,-66.03629035917326,41.26885265737703,-193.1172446108564,239.34596940609123,253.3343043806412,-20.448508112169087,82.92003339483868,-43.60962715220689,-60.38685108296873,168.493065474034,66.26910013382094,-111.94808554861687,9.335912076666819,-40.47356646721658,-58.778485166648636
50,-937.4168237273383,-54.30914108938108,94.33127597775463,-370.36851009972656,595.7324179654465,230.2248496455143,-64.48839868339162,196.92952547690598,-108.13900574206392,-165.27649189358485,455.59168243732995,34.57721465432929,-323.540029958701,14.972023561295005,-122.00731764949087,-171.2785151900611
52,-1018.1328161225985,-11.112862961510574,89.1757678683954,-547.365798037719,740.7088884705847,222.70725244767453,-101.15241589761635,249.38532623986544,-105.06987799614323,-180.84342135204804,455.42387560654186,214.1473559114388,-328.35466421664466,-31.41986949267718,-140.56143556372433,-135.92995591790483
53,-1062.4470919360458,-51.683996984906656,103.99118212807919,-434.43475371289173,682.1250491373628,260.3517450402493,-76.52724012537332,224.3575273634462,-116.92668308399045,-184.43433881653814,518.0184641586744,107.21254447439412,-363.9792395978781,9.969808752669962,-143.77092755482798,-189.07783991952897
